timestamp,run_key,model,task,language,n,n_correct,accuracy,mean_completion_tokens,median_completion_tokens,std_completion_tokens,p10_completion_tokens,p90_completion_tokens,mean_total_tokens,mean_prompt_tokens,mean_latency_s,median_latency_s,p90_latency_s,mean_response_chars,mean_fertility,n_truncated,truncation_rate,avg_cost_per_attempt_usd,ceff_usd
2026-08-08T08:28:03Z,gpt-oss-20b__math__sw,gpt-oss-20b,math,sw,500,474,0.948,438.53,346.0,439.77601000731715,223.0,658.3000000000001,725.052,286.522,2.3087467999999998,1.14135,2.3208,610.184,4.401470051114365,1,0.002,0.00015304814999999997,0.00016144319620253162
2026-08-08T08:15:29Z,gpt-oss-20b__math__tr,gpt-oss-20b,math,tr,500,471,0.942,382.674,300.5,347.7865879321556,193.9,575.9000000000002,661.196,278.522,1.6517840000000001,1.0384,1.8511100000000007,449.444,5.276097094349606,0,0.0,0.00013569135,0.00014404601910828025
2026-06-17T10:30:38Z,gpt-oss-20b__math__zh,gpt-oss-20b,math,zh,500,462,0.924,365.014,283.0,293.2634390669706,181.8,582.1,625.536,260.522,3.3114407999999997,0.99895,8.184160000000016,268.21,7.899953561305537,0,0.0,0.00012904334999999997,0.00013965730519480517
2026-08-08T10:58:47Z,llama3.1-8b__code__ar,llama3.1-8b,code,ar,500,149,0.298,674.182,364.0,1123.0154443517263,255.0,695.8000000000004,892.396,218.214,7.1063342,1.0788,27.625800000000034,2191.8,2.255377193622967,31,0.062,6.484526000000001e-05,0.00021760154362416111
2026-08-08T10:58:53Z,llama3.1-8b__code__de,llama3.1-8b,code,de,500,147,0.294,478.908,437.0,369.2857802718946,324.8,610.0,699.122,220.214,1.5451028000000002,1.0522,1.7834000000000005,1678.968,1.9895402532808875,3,0.006,4.932334e-05,0.00016776646258503402
2026-08-08T11:02:02Z,llama3.1-8b__code__en,llama3.1-8b,code,en,500,193,0.386,319.354,280.0,248.35107649937171,180.9,458.1,484.568,165.214,0.891451,0.6677500000000001,0.9395000000000001,1276.444,1.6721822870112084,1,0.002,3.380902e-05,8.758813471502591e-05
2026-08-08T11:08:45Z,llama3.1-8b__code__es,llama3.1-8b,code,es,500,166,0.332,485.276,429.5,420.9815610849804,328.0,599.0,701.49,216.214,2.653225,1.20965,3.692310000000002,1825.304,1.7243164105544206,4,0.008,4.963278e-05,0.00014949632530120483
2026-08-08T11:31:29Z,llama3.1-8b__code__fi,llama3.1-8b,code,fi,500,171,0.342,641.966,444.5,879.7240417444816,316.0,692.3000000000001,886.18,244.214,6.248664799999999,1.2735,14.866510000000014,1725.598,2.9707725462168866,19,0.038,6.356798e-05,0.00018587128654970757
2026-08-08T11:33:57Z,llama3.1-8b__code__fr,llama3.1-8b,code,fr,500,164,0.328,454.012,411.0,314.69136812175304,317.9,580.8000000000002,672.226,218.214,1.274121,0.98705,1.48127,1639.896,1.8154948113729932,2,0.004,4.723166e-05,0.00014399896341463415
2026-08-08T11:38:32Z,llama3.1-8b__code__hi,llama3.1-8b,code,hi,500,151,0.302,684.554,477.0,904.5000872856783,308.0,807.0,939.768,255.214,4.1762942,1.1755,6.362380000000009,1533.742,2.5190961950527426,20,0.04,6.752502e-05,0.00022359278145695367
